# music_dance timeline v1
# fps=100.227273
# n=14916
# duration_sec=148.822
# wav=V_ZionT_MR.wav
led,motor
0.315406,0.503197
0.341306,0.510591
0.431144,0.551371
0.554377,0.613918
0.630200,0.670416
0.627165,0.694901
0.616409,0.693032
0.604645,0.689548
0.588934,0.682512
0.568975,0.672063
0.555220,0.665191
0.543163,0.658722
0.528616,0.649552
0.509941,0.636970
0.493266,0.625889
0.479639,0.616425
0.469024,0.609778
0.465071,0.608873
0.472639,0.623719
0.516360,0.650629
0.685511,0.720195
0.852819,0.799960
0.882130,0.852861
0.868950,0.856607
0.845798,0.850680
0.811892,0.837427
0.775033,0.820933
0.731790,0.798946
0.686257,0.773807
0.649134,0.752865
0.616301,0.733385
0.577549,0.707723
0.538875,0.680736
0.503257,0.654115
0.476791,0.633486
0.454376,0.615376
0.434163,0.598550
0.416085,0.583057
0.409798,0.578524
0.409534,0.583854
0.409733,0.584819
0.405269,0.580841
0.397557,0.573143
0.386751,0.562084
0.375190,0.549817
0.362245,0.536137
0.349171,0.522141
0.337650,0.508747
0.329032,0.498672
0.322481,0.489948
0.312077,0.476249
0.299181,0.459374
0.285254,0.440682
0.272438,0.422431
0.264764,0.410724
0.262299,0.406452
0.290560,0.419066
0.384718,0.469606
0.495134,0.536075
0.559316,0.594070
0.557678,0.624705
0.552235,0.631092
0.543889,0.629806
0.532254,0.624944
0.517113,0.617138
0.495308,0.603024
0.473967,0.588102
0.457653,0.576743
0.441181,0.564767
0.421197,0.548007
0.402621,0.531554
0.382780,0.513744
0.368759,0.500979
0.363748,0.497707
0.408584,0.526616
0.519722,0.584852
0.700753,0.672551
0.892468,0.770698
0.971916,0.847179
0.993009,0.903950
0.991738,0.934539
0.989826,0.953240
0.985176,0.956699
0.972417,0.953294
0.958097,0.948107
0.940560,0.941396
0.913021,0.929100
0.887116,0.916617
0.854769,0.901468
0.812096,0.879317
0.769852,0.856076
0.732222,0.834837
0.702141,0.817494
0.681134,0.805994
0.669104,0.800404
0.672535,0.810466
0.754908,0.841491
0.786594,0.865713
0.780071,0.866428
0.765994,0.861502
0.744189,0.851470
0.722632,0.840472
0.703715,0.830580
0.683483,0.819212
0.661316,0.805816
0.637225,0.790846
0.616076,0.776926
0.597564,0.764423
0.580100,0.752426
0.560612,0.738423
0.534706,0.719319
0.513524,0.703356
0.493848,0.687827
0.476670,0.673689
0.467102,0.665760
0.460162,0.660122
0.451495,0.652699
0.442694,0.644947
0.432819,0.636212
0.421690,0.625716
0.411789,0.616094
0.399457,0.603731
0.385485,0.589226
0.374506,0.577444
0.366134,0.568115
0.355858,0.556611
0.348583,0.547666
0.342359,0.539771
0.331700,0.527108
0.329567,0.524032
0.328679,0.522818
0.375840,0.541285
0.523344,0.606346
0.800025,0.719109
0.925831,0.806978
0.931252,0.863683
0.931974,0.893327
0.933989,0.916935
0.932113,0.924901
0.924319,0.922773
0.908827,0.917140
0.891502,0.910886
0.873939,0.902341
0.845252,0.886863
0.807095,0.864968
0.764887,0.839509
0.725987,0.814999
0.689824,0.791208
0.654340,0.766803
0.622687,0.744070
0.595821,0.723963
0.581141,0.712504
0.570939,0.704267
0.557792,0.693561
0.539258,0.678266
0.516472,0.658959
0.492376,0.637782
0.467362,0.614892
0.441573,0.590230
0.420772,0.569223
0.402129,0.549483
0.387807,0.533447
0.373203,0.516821
0.356877,0.498161
0.343483,0.482001
0.328633,0.463220
0.319629,0.451173
0.314232,0.442780
0.312739,0.439501
0.331493,0.443194
0.580484,0.541528
0.812985,0.649733
0.913801,0.734660
0.909169,0.781234
0.893024,0.783971
0.870053,0.779750
0.845434,0.773924
0.816306,0.764527
0.789689,0.755523
0.764871,0.746527
0.738232,0.735602
0.710811,0.723528
0.686342,0.712420
0.660851,0.699890
0.630863,0.683316
0.599122,0.664294
0.573519,0.648914
0.553645,0.637076
0.534323,0.625393
0.522235,0.619284
0.515410,0.617265
0.540352,0.638721
0.577355,0.664890
0.574252,0.675453
0.569099,0.675298
0.560234,0.671896
0.545913,0.664004
0.525484,0.650640
0.502789,0.634678
0.480944,0.618198
0.459375,0.601261
0.438552,0.584151
0.417231,0.565499
0.394088,0.544077
0.369669,0.519721
0.346530,0.495458
0.326900,0.473657
0.317497,0.462947
0.333408,0.469519
0.359772,0.484388
0.363030,0.492927
0.362161,0.495403
0.357608,0.491760
0.350692,0.485138
0.340578,0.474589
0.329734,0.462819
0.318511,0.449800
0.313048,0.443671
0.307994,0.437820
0.294564,0.421047
0.278126,0.399129
0.259562,0.372084
0.243827,0.347923
0.236817,0.336436
0.234142,0.331895
0.319937,0.379826
0.466414,0.463102
0.793608,0.607487
0.945369,0.719998
1.000000,0.807671
1.000000,0.875989
1.000000,0.929226
1.000000,0.950775
1.000000,0.954833
0.996875,0.951006
0.981767,0.946870
0.957583,0.936911
0.927214,0.922535
0.886532,0.901954
0.841896,0.879515
0.795665,0.855338
0.748017,0.828952
0.707229,0.805261
0.678764,0.788556
0.658916,0.777351
0.689461,0.797452
0.837464,0.850478
0.918456,0.897309
0.913793,0.916711
0.899899,0.914144
0.876003,0.905181
0.840231,0.888737
0.794040,0.864775
0.745917,0.838023
0.698581,0.809870
0.659056,0.785166
0.620201,0.759474
0.577985,0.729497
0.537497,0.699149
0.501047,0.670139
0.473541,0.647081
0.450122,0.626495
0.439202,0.616914
0.436451,0.615688
0.691577,0.703226
0.896414,0.794601
0.980111,0.865805
1.000000,0.921290
1.000000,0.964526
1.000000,0.976448
1.000000,0.977141
0.986942,0.974427
0.969760,0.968763
0.949370,0.959488
0.919728,0.944202
0.883418,0.925132
0.826362,0.893545
0.764720,0.858000
0.702876,0.820039
0.642542,0.779939
0.588203,0.741459
0.544037,0.708293
0.515165,0.685689
0.507491,0.679968
0.504412,0.677858
0.497420,0.672412
0.485311,0.662142
0.468177,0.647293
0.442799,0.624574
0.413340,0.596474
0.382505,0.564833
0.352094,0.531265
0.342258,0.519271
0.334354,0.509219
0.319444,0.490597
0.301164,0.466661
0.281196,0.438627
0.268471,0.419280
0.262297,0.408768
0.259259,0.402944
0.317141,0.428076
0.495537,0.512668
0.753959,0.631858
0.926702,0.738988
0.997379,0.822469
0.997018,0.876078
0.997506,0.917128
0.995410,0.934695
0.985010,0.932891
0.948819,0.916560
0.935381,0.912347
0.922407,0.908136
0.882064,0.887816
0.836493,0.863325
0.782542,0.832249
0.727588,0.798591
0.678808,0.767203
0.636810,0.738960
0.611828,0.722456
0.596340,0.712868
0.625950,0.731078
0.772952,0.784874
0.862896,0.835122
0.857783,0.860103
0.844839,0.859135
0.824560,0.852743
0.797853,0.841616
0.769486,0.828199
0.742271,0.814653
0.713212,0.798861
0.681782,0.780624
0.650791,0.761003
0.607780,0.731561
0.562000,0.697860
0.517631,0.662846
0.488891,0.639512
0.469272,0.622915
0.453604,0.610427
0.454581,0.613560
0.595282,0.665484
0.792256,0.744871
0.915860,0.816234
0.918131,0.856630
0.916418,0.877243
0.910116,0.880054
0.895080,0.875256
0.877259,0.868497
0.851598,0.856682
0.829607,0.846530
0.806449,0.835177
0.776890,0.819349
0.749301,0.804942
0.723748,0.791537
0.694072,0.774631
0.660835,0.754135
0.627550,0.732481
0.596451,0.711340
0.573032,0.694740
0.566948,0.691314
0.566414,0.692045
0.564547,0.690693
0.558285,0.685870
0.551259,0.680253
0.547558,0.677215
0.544145,0.674380
0.539744,0.670720
0.536456,0.667926
0.534752,0.666400
0.531031,0.663244
0.522538,0.656091
0.513440,0.648345
0.504425,0.640562
0.492156,0.629859
0.482489,0.621020
0.475672,0.615043
0.472925,0.612700
0.477440,0.614156
0.579399,0.650576
0.681832,0.697627
0.758700,0.744368
0.826019,0.790422
0.826270,0.819672
0.818253,0.819521
0.808285,0.817545
0.803665,0.821045
0.796826,0.820052
0.781499,0.814149
0.770924,0.810772
0.763408,0.808574
0.749807,0.802759
0.729633,0.792594
0.717989,0.787542
0.708717,0.783728
0.691581,0.774771
0.675150,0.766289
0.672412,0.771329
0.849609,0.827729
0.983857,0.886515
0.982101,0.918815
0.973206,0.924166
0.961321,0.922664
0.942748,0.917192
0.918471,0.908437
0.895633,0.900023
0.872475,0.890800
0.851832,0.882563
0.837579,0.877592
0.826072,0.873567
0.813043,0.867529
0.792506,0.857185
0.764376,0.842040
0.739743,0.828346
0.715249,0.814187
0.690931,0.799640
0.681656,0.794937
0.680239,0.793961
0.676372,0.791288
0.669282,0.786340
0.661919,0.781405
0.654241,0.776489
0.644243,0.769902
0.629522,0.759565
0.609447,0.744991
0.590287,0.730415
0.577053,0.720546
0.562789,0.710183
0.546901,0.698195
0.534754,0.688365
0.524870,0.679640
0.511842,0.668937
0.492052,0.653347
0.478905,0.643044
0.478238,0.642637
0.671985,0.705320
0.902290,0.792256
1.000000,0.863978
1.000000,0.919866
1.000000,0.954331
1.000000,0.990274
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,0.995021
0.969156,0.977292
0.915117,0.949586
0.861781,0.920419
0.812424,0.892742
0.762679,0.862985
0.721999,0.837815
0.685333,0.814331
0.656640,0.794629
0.634312,0.779338
0.612574,0.764446
0.591630,0.749174
0.572224,0.734771
0.554843,0.721376
0.534958,0.705245
0.504624,0.680277
0.468227,0.648709
0.437915,0.620311
0.410534,0.593647
0.384161,0.566555
0.364712,0.544910
0.349138,0.527142
0.332263,0.507774
0.311949,0.483561
0.294955,0.461759
0.284409,0.447382
0.279742,0.441488
0.383633,0.484631
0.710006,0.613003
0.911060,0.724296
0.981282,0.808603
0.972977,0.852275
0.951513,0.851337
0.918517,0.842597
0.871729,0.824234
0.822476,0.802386
0.777324,0.780970
0.738502,0.761976
0.702450,0.744276
0.670435,0.728683
0.636743,0.712009
0.590974,0.688271
0.534347,0.654543
0.468604,0.608435
0.408512,0.561391
0.358026,0.517651
0.330370,0.494121
0.314835,0.481916
0.311944,0.481512
0.324075,0.494845
0.323346,0.498917
0.321227,0.496232
0.314002,0.487585
0.301916,0.473075
0.287396,0.454042
0.272979,0.435086
0.255888,0.410942
0.240907,0.388029
0.224418,0.360497
0.205414,0.324856
0.187525,0.287708
0.171381,0.248898
0.157758,0.210266
0.147503,0.175483
0.141040,0.148703
0.156111,0.161743
0.219869,0.224898
0.260712,0.279542
0.257078,0.288115
0.245549,0.276699
0.230933,0.259134
0.217183,0.240470
0.204216,0.220842
0.192381,0.201565
0.181053,0.180567
0.170957,0.159847
0.162617,0.140901
0.155075,0.121373
0.149128,0.104550
0.144423,0.089652
0.140772,0.077441
0.139266,0.073831
0.158547,0.110312
0.208923,0.178217
0.512995,0.364694
0.759205,0.530804
0.866163,0.660243
0.907668,0.761107
0.925668,0.839705
0.935750,0.900952
0.941358,0.948678
0.945677,0.985693
0.950398,1.000000
0.950761,1.000000
0.936916,1.000000
0.902365,1.000000
0.859787,0.979411
0.819349,0.955876
0.778267,0.931926
0.738503,0.907979
0.698845,0.883340
0.667441,0.863354
0.644774,0.849597
0.688137,0.868035
0.822197,0.914415
0.863344,0.947542
0.852687,0.946824
0.827594,0.938008
0.786437,0.919302
0.731901,0.890917
0.669815,0.855400
0.608877,0.817815
0.551176,0.779286
0.496009,0.739786
0.437324,0.693344
0.373541,0.635585
0.316293,0.575879
0.267402,0.517151
0.239957,0.480197
0.227393,0.462067
0.220827,0.451912
0.255699,0.468760
0.560600,0.607023
0.743861,0.719636
0.823839,0.807389
0.859772,0.875770
0.879070,0.929055
0.892516,0.970577
0.903501,1.000000
0.907988,1.000000
0.914775,1.000000
0.916465,1.000000
0.903266,1.000000
0.870037,1.000000
0.828354,0.981755
0.788942,0.956483
0.744286,0.928106
0.696557,0.895742
0.653937,0.864534
0.612157,0.832925
0.579810,0.807202
0.563047,0.792643
0.550124,0.780851
0.531318,0.764725
0.503347,0.740602
0.474399,0.714083
0.446015,0.687503
0.418409,0.660387
0.395329,0.636042
0.372794,0.611310
0.349428,0.584359
0.326947,0.556967
0.304378,0.528022
0.283556,0.499196
0.265515,0.472406
0.251038,0.449253
0.242221,0.433701
0.238383,0.426097
0.236881,0.422592
0.305912,0.452967
0.428478,0.516856
0.525516,0.581142
0.554624,0.626498
0.556603,0.649771
0.554734,0.656889
0.549336,0.654533
0.533621,0.645381
0.505929,0.627440
0.474428,0.605060
0.438172,0.575935
0.401680,0.544091
0.368995,0.513785
0.340887,0.485501
0.311619,0.453033
0.284921,0.420986
0.272702,0.406233
0.268689,0.402431
0.284552,0.415663
0.501420,0.519738
0.758687,0.645749
0.895000,0.749813
0.890499,0.811297
0.868922,0.814866
0.834947,0.807414
0.785727,0.789468
0.727170,0.764119
0.661954,0.731751
0.594952,0.693090
0.530391,0.651605
0.467441,0.607195
0.406721,0.559078
0.350832,0.509152
0.300978,0.458337
0.262400,0.413534
0.236754,0.380941
0.218157,0.355870
0.209078,0.344710
0.213568,0.355445
0.277725,0.404071
0.330012,0.452649
0.338491,0.482474
0.341720,0.494326
0.342963,0.493889
0.341566,0.489880
0.339608,0.485548
0.337815,0.482379
0.335480,0.478748
0.331209,0.472509
0.327286,0.467033
0.323627,0.462029
0.318620,0.454788
0.312590,0.446370
0.301783,0.433244
0.297080,0.427227
0.292758,0.420533
0.288759,0.414572
0.304664,0.428928
0.344700,0.456829
0.350873,0.473323
0.349310,0.472775
0.345051,0.469425
0.340171,0.464755
0.334298,0.459035
0.324313,0.449125
0.315035,0.438996
0.306947,0.428712
0.297754,0.417248
0.288752,0.406486
0.277170,0.391720
0.266880,0.377964
0.255660,0.362480
0.247942,0.351160
0.243704,0.344110
0.257770,0.354221
0.349772,0.409111
0.567122,0.518776
0.758132,0.630220
0.856816,0.721905
0.857338,0.782009
0.848316,0.805307
0.837055,0.809744
0.824414,0.807730
0.806748,0.803670
0.784859,0.797565
0.759641,0.788036
0.736648,0.777225
0.712496,0.764465
0.692441,0.753495
0.672887,0.741969
0.648036,0.726742
0.627862,0.715638
0.614123,0.708638
0.602237,0.702605
0.686821,0.744703
0.886251,0.821670
0.992642,0.886898
0.987930,0.911973
0.962496,0.905642
0.932934,0.896414
0.900846,0.884714
0.861021,0.867271
0.819611,0.847588
0.777666,0.826407
0.736962,0.804766
0.693729,0.780344
0.651533,0.754892
0.610185,0.728007
0.569778,0.700194
0.530897,0.672193
0.493660,0.643191
0.460558,0.615843
0.435058,0.594218
0.419994,0.581447
0.408885,0.572088
0.396926,0.561037
0.385007,0.549699
0.375184,0.540856
0.365992,0.531689
0.356493,0.522064
0.347701,0.513186
0.338765,0.503533
0.328958,0.492682
0.318264,0.480236
0.306556,0.466210
0.293802,0.450346
0.280637,0.433158
0.266622,0.414582
0.254137,0.398097
0.248436,0.391319
0.243402,0.386115
0.307336,0.420093
0.651705,0.566478
0.859706,0.688042
0.947668,0.782769
0.981414,0.856585
0.995668,0.914106
1.000000,0.958928
1.000000,0.993855
1.000000,1.000000
0.998743,1.000000
0.986397,1.000000
0.961754,1.000000
0.923463,0.987101
0.875667,0.960578
0.824423,0.931271
0.768875,0.897983
0.720262,0.867222
0.676646,0.839008
0.636647,0.811600
0.599833,0.785282
0.575210,0.767401
0.554080,0.751314
0.537158,0.737934
0.524741,0.727170
0.508693,0.712416
0.485975,0.691841
0.462709,0.670202
0.439140,0.647386
0.416403,0.624054
0.392556,0.598767
0.371340,0.575096
0.355740,0.556633
0.344201,0.542545
0.334896,0.530671
0.323636,0.516310
0.310397,0.499195
0.301723,0.487450
0.298052,0.482637
0.493879,0.561797
0.734992,0.668935
0.892503,0.765729
0.902682,0.828553
0.889627,0.843209
0.865921,0.838035
0.835863,0.827096
0.796808,0.810386
0.761294,0.794867
0.726068,0.778765
0.685115,0.759411
0.635175,0.734588
0.571765,0.697125
0.509101,0.655973
0.443086,0.606680
0.377283,0.551229
0.327367,0.504672
0.294754,0.472716
0.273116,0.450967
0.266284,0.445147
0.293400,0.464952
0.318305,0.486771
0.317858,0.485646
0.314342,0.480316
0.307109,0.470714
0.295006,0.454564
0.283088,0.437750
0.268971,0.417173
0.255890,0.396396
0.244004,0.377318
0.231849,0.357315
0.220035,0.335690
0.207871,0.311940
0.196151,0.287755
0.184319,0.261794
0.175917,0.240423
0.168401,0.220029
0.160803,0.198712
0.192907,0.227168
0.274802,0.295422
0.311835,0.347671
0.305803,0.346911
0.291202,0.334476
0.275383,0.318860
0.259539,0.301926
0.245084,0.284994
0.233837,0.271047
0.222464,0.256043
0.210597,0.238825
0.201064,0.224376
0.191083,0.206942
0.182351,0.190433
0.175913,0.178399
0.173134,0.174173
0.177434,0.188986
0.229751,0.243709
0.319602,0.324798
0.665682,0.499715
0.841023,0.636017
0.911954,0.742229
0.939878,0.824995
0.952738,0.889489
0.959145,0.939746
0.963417,0.978908
0.963763,1.000000
0.959405,1.000000
0.952979,1.000000
0.937487,1.000000
0.914377,0.997194
0.890034,0.985661
0.859715,0.970084
0.811687,0.943772
0.760047,0.913896
0.716834,0.887938
0.681936,0.867090
0.664505,0.858294
0.769354,0.894830
0.891710,0.943908
0.889587,0.967787
0.871676,0.963243
0.842291,0.951133
0.798412,0.929570
0.737184,0.896003
0.670244,0.856512
0.608225,0.817040
0.551554,0.778513
0.493466,0.735570
0.428148,0.681396
0.362306,0.618706
0.313171,0.565713
0.278086,0.523778
0.254819,0.493606
0.243647,0.478425
0.240102,0.473432
0.396708,0.549297
0.677029,0.674653
0.813241,0.772337
0.870734,0.848455
0.895361,0.907771
0.907224,0.953991
0.914769,0.990009
0.921922,1.000000
0.920916,1.000000
0.918679,1.000000
0.912830,1.000000
0.900064,1.000000
0.877329,1.000000
0.854633,0.991829
0.827034,0.974608
0.796659,0.955384
0.774323,0.940631
0.755506,0.928707
0.732658,0.915146
0.725685,0.911944
0.724288,0.912643
0.719707,0.910678
0.712660,0.907143
0.701795,0.900264
0.685354,0.888414
0.660705,0.871310
0.624590,0.845997
0.584683,0.816442
0.541291,0.782186
0.492962,0.741418
0.447942,0.700554
0.407290,0.660222
0.370166,0.620534
0.334251,0.579205
0.313107,0.551973
0.298825,0.532200
0.292850,0.523629
0.289764,0.518587
0.474779,0.592296
0.591426,0.659675
0.586574,0.681583
0.575352,0.679918
0.558614,0.672823
0.538242,0.662103
0.509502,0.643643
0.483732,0.624686
0.459314,0.605594
0.433176,0.584564
0.407454,0.562766
0.384497,0.541386
0.361338,0.518815
0.342047,0.499989
0.325238,0.482477
0.311251,0.467260
0.300009,0.455129
0.333928,0.479610
0.393091,0.519762
0.397584,0.543265
0.392139,0.542963
0.380343,0.535894
0.362021,0.520958
0.335439,0.495725
0.305236,0.464241
0.275201,0.429600
0.246878,0.391631
0.220071,0.350219
0.194544,0.303504
0.171811,0.253014
0.154168,0.204763
0.141001,0.158652
0.131642,0.114585
0.126329,0.079875
0.124091,0.060609
0.123177,0.051420
0.126782,0.057578
0.174631,0.134771
0.303695,0.258549
0.398615,0.365118
0.401469,0.426360
0.397885,0.441176
0.385845,0.434622
0.375195,0.428358
0.363276,0.419964
0.346677,0.406085
0.330908,0.392129
0.315269,0.377408
0.297806,0.359886
0.282468,0.343598
0.268089,0.327258
0.251430,0.307148
0.238102,0.289950
0.229696,0.279175
0.222192,0.269910
0.216291,0.262653
0.273585,0.316696
0.410974,0.412437
0.484678,0.490782
0.480654,0.521094
0.472306,0.524074
0.460562,0.521211
0.444709,0.514356
0.426256,0.504217
0.403461,0.489163
0.380173,0.471532
0.354709,0.449609
0.330696,0.427128
0.307980,0.404007
0.289152,0.384342
0.271754,0.365357
0.258843,0.350955
0.249342,0.340567
0.243155,0.334713
0.242179,0.345860
0.394522,0.437177
0.545672,0.536495
0.573497,0.601990
0.563410,0.611277
0.550574,0.609730
0.535340,0.605089
0.516026,0.596840
0.496731,0.586959
0.477882,0.576065
0.457309,0.562834
0.436777,0.548696
0.414108,0.531567
0.389232,0.510896
0.364990,0.489382
0.341470,0.466920
0.320680,0.446028
0.308647,0.434577
0.302744,0.430525
0.315919,0.451387
0.511819,0.548466
0.646645,0.637740
0.642727,0.678936
0.626365,0.675949
0.605331,0.668271
0.576613,0.654290
0.546981,0.638207
0.519562,0.622170
0.491417,0.603813
0.464262,0.585123
0.437265,0.565194
0.410398,0.543517
0.387348,0.524467
0.367589,0.507376
0.350032,0.491877
0.332629,0.476403
0.313913,0.458554
0.295893,0.440523
0.283964,0.428950
0.283641,0.438732
0.302781,0.457045
0.300366,0.456215
0.296988,0.453762
0.292423,0.449411
0.285239,0.441731
0.278088,0.433381
0.270169,0.423343
0.261048,0.411432
0.252721,0.399860
0.244334,0.387652
0.236346,0.375713
0.229236,0.364729
0.225149,0.358611
0.221244,0.353080
0.214025,0.342529
0.204886,0.329432
0.200169,0.324299
0.326084,0.405495
0.650384,0.562597
0.814403,0.685018
0.883530,0.780413
0.913629,0.854749
0.927630,0.912675
0.931232,0.953013
0.934960,0.988007
0.939762,1.000000
0.946755,1.000000
0.937149,1.000000
0.910041,1.000000
0.852044,0.986331
0.792927,0.950424
0.736086,0.913720
0.679357,0.874665
0.611085,0.823006
0.537712,0.764168
0.472658,0.707034
0.436373,0.670010
0.409638,0.641570
0.386670,0.616075
0.364541,0.588904
0.335501,0.553932
0.296570,0.504124
0.259989,0.450019
0.232746,0.404993
0.210890,0.363953
0.191938,0.323132
0.174299,0.280033
0.158598,0.234351
0.147692,0.195621
0.141768,0.170070
0.141535,0.165721
0.145339,0.163260
0.143119,0.155308
0.140381,0.145592
0.170648,0.175028
0.431171,0.339141
0.712660,0.504228
0.867001,0.639534
0.889337,0.735623
0.878103,0.777066
0.857654,0.776228
0.826233,0.766917
0.788295,0.751381
0.753114,0.736185
0.722878,0.723960
0.696630,0.714086
0.669391,0.703850
0.634721,0.689094
0.581146,0.663314
0.512515,0.623102
0.448358,0.581315
0.392923,0.540909
0.352920,0.509297
0.332207,0.493547
0.324334,0.489125
0.326399,0.506135
0.340876,0.525040
0.339802,0.523683
0.334285,0.516887
0.325307,0.505145
0.313746,0.490131
0.301288,0.473586
0.286255,0.453007
0.272063,0.431696
0.256490,0.407800
0.239095,0.380992
0.225669,0.356561
0.212919,0.331754
0.197507,0.301518
0.184517,0.272579
0.174296,0.246701
0.164571,0.219607
0.163182,0.214939
0.208388,0.252841
0.253957,0.298384
0.252712,0.313871
0.243588,0.303889
0.226183,0.278502
0.207225,0.247274
0.189720,0.214617
0.172722,0.177775
0.160551,0.146763
0.150696,0.117476
0.141024,0.082988
0.134883,0.055923
0.130606,0.032974
0.126893,0.008447
0.125798,0.000086
0.138619,0.031187
0.162633,0.079355
0.213692,0.152931
0.356315,0.276793
0.688083,0.462307
0.850212,0.606867
0.915058,0.719515
0.939478,0.807294
0.948025,0.875696
0.953296,0.928998
0.957838,0.970532
0.947874,0.970336
0.945790,0.983742
0.941386,0.983711
0.931208,0.980430
0.915284,0.973280
0.887349,0.958830
0.854596,0.940696
0.824056,0.923545
0.788980,0.904760
0.753480,0.885436
0.722251,0.868038
0.716248,0.867103
0.818850,0.905450
0.893223,0.943541
0.886285,0.951360
0.861415,0.943384
0.825275,0.927870
0.775541,0.903168
0.708729,0.866594
0.636757,0.823449
0.575397,0.783762
0.519317,0.744744
0.461107,0.700872
0.406811,0.655546
0.350003,0.601712
0.303063,0.551046
0.271410,0.513336
0.254208,0.491345
0.248324,0.483515
0.264744,0.487418
0.538881,0.607221
0.753644,0.719790
0.850823,0.807509
0.892713,0.875863
0.914133,0.929128
0.928071,0.970634
0.937969,1.000000
0.943173,1.000000
0.945391,1.000000
0.941399,1.000000
0.928342,1.000000
0.903596,1.000000
0.860804,0.978367
0.808558,0.946869
0.762052,0.916788
0.719652,0.887619
0.677785,0.858247
0.633381,0.826381
0.596965,0.797948
0.576652,0.780621
0.561344,0.767502
0.541845,0.751046
0.518113,0.729792
0.492269,0.706523
0.464423,0.681464
0.442263,0.659638
0.422034,0.638215
0.401187,0.616412
0.378773,0.592434
0.361077,0.572056
0.344432,0.552041
0.328510,0.532304
0.315481,0.515330
0.311593,0.509122
0.307442,0.502999
0.304254,0.499042
0.309211,0.498053
0.339791,0.508316
0.513402,0.582296
0.674371,0.664994
0.724062,0.724709
0.721925,0.759667
0.720795,0.780997
0.716130,0.787175
0.704915,0.784841
0.680234,0.773532
0.633172,0.745706
0.584613,0.714552
0.529460,0.675557
0.468570,0.627169
0.412159,0.577374
0.362531,0.528688
0.328784,0.492225
0.306767,0.466936
0.296212,0.455554
0.291322,0.451769
0.434224,0.521019
0.702096,0.640496
0.871252,0.745720
0.867658,0.804420
0.847444,0.806581
0.817531,0.801242
0.775899,0.787987
0.719894,0.764783
0.661953,0.737064
0.597933,0.701471
0.539755,0.666413
0.476070,0.622689
0.413250,0.573968
0.355363,0.523140
0.307245,0.475555
0.264750,0.426789
0.230546,0.381808
0.210969,0.354262
0.203066,0.344808
0.200936,0.343406
0.233488,0.373449
0.254879,0.400675
0.255786,0.400135
0.253248,0.393550
0.243432,0.376044
0.232005,0.355176
0.218498,0.329655
0.203782,0.300420
0.190718,0.271703
0.178682,0.242590
0.167150,0.212056
0.156249,0.178990
0.146883,0.145374
0.138178,0.108403
0.131647,0.073771
0.127675,0.045947
0.125022,0.022186
0.123252,0.002576
0.160114,0.069938
0.247511,0.170444
0.303277,0.254184
0.302626,0.299970
0.299392,0.316813
0.293330,0.316615
0.285887,0.314272
0.276573,0.308392
0.264695,0.298206
0.250318,0.283123
0.236755,0.267357
0.224699,0.252554
0.212414,0.235555
0.199467,0.214968
0.188626,0.196340
0.180615,0.182182
0.187402,0.204178
0.218988,0.245946
0.263387,0.299318
0.622729,0.479860
0.817629,0.620545
0.898298,0.730173
0.929790,0.815600
0.943687,0.882168
0.950142,0.934041
0.954308,0.974462
0.955727,1.000000
0.956424,1.000000
0.956928,1.000000
0.949498,1.000000
0.927482,1.000000
0.892007,0.994989
0.849179,0.972612
0.810466,0.951498
0.782016,0.934788
0.756820,0.919276
0.729005,0.902744
0.710999,0.892659
0.802526,0.924006
0.909984,0.966642
0.921393,0.992486
0.908604,0.989072
0.887210,0.980092
0.856430,0.963583
0.811724,0.938561
0.762702,0.908842
0.712441,0.876754
0.661629,0.841130
0.614852,0.806290
0.566027,0.768681
0.514536,0.726358
0.463388,0.680854
0.422070,0.640541
0.385621,0.602929
0.352253,0.564679
0.325412,0.531887
0.312078,0.513658
0.305337,0.502981
0.298646,0.492906
0.291802,0.482342
0.286021,0.472962
0.279237,0.461743
0.272069,0.449394
0.264239,0.436622
0.254749,0.420859
0.244638,0.403288
0.233789,0.384424
0.221596,0.361907
0.209583,0.338677
0.200070,0.318758
0.192799,0.301983
0.186777,0.287825
0.185548,0.283242
0.207528,0.291546
0.279253,0.340592
0.576048,0.486967
0.824943,0.626084
0.936128,0.734489
0.982234,0.818963
1.000000,0.884789
1.000000,0.931198
1.000000,0.962278
0.999174,0.978459
0.998164,0.999403
0.995852,1.000000
0.982328,1.000000
0.950734,0.986187
0.899770,0.958844
0.842970,0.927677
0.785098,0.894425
0.729965,0.861155
0.683823,0.832001
0.642735,0.804876
0.607167,0.780216
0.573415,0.755763
0.544261,0.733818
0.521875,0.716358
0.503757,0.701989
0.487373,0.687927
0.469416,0.670829
0.447600,0.648471
0.418324,0.618215
0.383228,0.581144
0.350928,0.544601
0.322589,0.510246
0.297129,0.476930
0.282215,0.455600
0.277934,0.448022
0.274431,0.441643
0.272539,0.437654
0.271315,0.434707
0.331745,0.459019
0.403207,0.499026
0.678795,0.614810
0.881852,0.724914
0.937376,0.804547
0.930595,0.846185
0.909197,0.843418
0.877036,0.833472
0.826126,0.811255
0.772132,0.784550
0.716604,0.754235
0.674098,0.730484
0.644323,0.715087
0.617297,0.701793
0.589568,0.688795
0.556353,0.672683
0.506106,0.642053
0.459908,0.612015
0.414308,0.579696
0.377251,0.551379
0.358923,0.537587
0.350810,0.531216
0.346052,0.525583
