frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
51195, 0, 1706.467, 0.98, 1, 22.7, -13.5, 452.6, 0.032, 0.047, 0.000
51196, 0, 1706.500, 0.98, 1, 22.7, -13.4, 452.2, 0.031, 0.046, -0.001
51197, 0, 1706.533, 0.98, 1, 22.7, -13.5, 452.8, 0.032, 0.045, -0.002
51198, 0, 1706.567, 0.98, 1, 22.6, -13.4, 452.5, 0.032, 0.047, -0.003
51199, 0, 1706.600, 0.98, 1, 22.3, -13.3, 451.8, 0.029, 0.044, -0.004
51200, 0, 1706.633, 0.98, 1, 22.1, -13.2, 452.2, 0.027, 0.046, -0.006
51201, 0, 1706.667, 0.98, 1, 21.9, -13.1, 452.7, 0.027, 0.046, -0.006
51202, 0, 1706.700, 0.98, 1, 21.8, -13.0, 450.4, 0.029, 0.045, -0.006
51203, 0, 1706.733, 0.98, 1, 22.0, -12.7, 451.6, 0.029, 0.044, -0.006
51204, 0, 1706.767, 0.98, 1, 22.0, -12.7, 452.0, 0.030, 0.045, -0.006
51205, 0, 1706.800, 0.98, 1, 21.7, -12.7, 449.8, 0.027, 0.045, -0.007
51206, 0, 1706.833, 0.98, 1, 21.6, -12.8, 449.6, 0.027, 0.045, -0.007
51207, 0, 1706.867, 0.98, 1, 21.6, -12.9, 448.5, 0.024, 0.043, -0.007
51208, 0, 1706.900, 0.98, 1, 21.7, -13.1, 450.2, 0.025, 0.044, -0.008
51209, 0, 1706.933, 0.98, 1, 21.8, -13.1, 450.6, 0.022, 0.045, -0.008
51210, 0, 1706.967, 0.98, 1, 21.8, -13.2, 452.0, 0.022, 0.046, -0.006
51211, 0, 1707.000, 0.98, 1, 21.9, -13.3, 451.8, 0.018, 0.047, -0.006
51212, 0, 1707.033, 0.98, 1, 22.0, -13.4, 452.3, 0.019, 0.045, -0.007
51213, 0, 1707.067, 0.98, 1, 22.1, -13.4, 452.0, 0.018, 0.042, -0.008
51214, 0, 1707.100, 0.98, 1, 22.3, -13.5, 453.1, 0.014, 0.041, -0.006
51215, 0, 1707.133, 0.98, 1, 22.4, -13.5, 453.3, 0.018, 0.043, -0.006
51216, 0, 1707.167, 0.98, 1, 22.6, -13.7, 453.6, 0.013, 0.040, -0.005
51217, 0, 1707.200, 0.98, 1, 22.6, -13.8, 451.0, 0.015, 0.040, -0.003
51218, 0, 1707.233, 0.98, 1, 22.7, -13.8, 450.6, 0.016, 0.040, -0.004
51219, 0, 1707.267, 0.98, 1, 22.8, -13.8, 450.8, 0.016, 0.040, -0.005
51220, 0, 1707.300, 0.98, 1, 22.9, -13.9, 452.2, 0.018, 0.041, -0.004
51221, 0, 1707.333, 0.98, 1, 22.9, -13.9, 452.2, 0.017, 0.044, -0.004
51222, 0, 1707.367, 0.98, 1, 23.0, -13.9, 452.0, 0.017, 0.044, -0.003
51223, 0, 1707.400, 0.98, 1, 23.0, -13.9, 452.2, 0.014, 0.043, -0.003
51224, 0, 1707.433, 0.98, 1, 23.3, -14.0, 452.6, 0.015, 0.041, -0.003
51225, 0, 1707.467, 0.98, 1, 23.4, -14.0, 453.4, 0.012, 0.039, -0.002
51226, 0, 1707.500, 0.98, 1, 23.5, -14.0, 453.3, 0.010, 0.038, -0.002
51227, 0, 1707.533, 0.98, 1, 23.7, -13.9, 453.0, 0.010, 0.037, -0.002
51228, 0, 1707.567, 0.98, 1, 23.8, -13.9, 452.8, 0.013, 0.040, -0.002
51229, 0, 1707.600, 0.98, 1, 23.9, -13.9, 452.6, 0.014, 0.040, -0.003
51230, 0, 1707.633, 0.98, 1, 23.8, -13.7, 451.5, 0.014, 0.038, -0.003
51231, 0, 1707.667, 0.98, 1, 23.8, -13.6, 451.5, 0.016, 0.038, -0.002
51232, 0, 1707.700, 0.98, 1, 23.8, -13.5, 451.1, 0.009, 0.037, 0.001
51233, 0, 1707.733, 0.98, 1, 23.8, -13.5, 451.3, -0.004, 0.032, 0.005
51234, 0, 1707.767, 0.98, 1, 23.9, -13.5, 451.4, -0.015, 0.030, 0.008
51235, 0, 1707.800, 0.98, 1, 23.9, -13.6, 452.2, -0.018, 0.028, 0.010
51236, 0, 1707.833, 0.98, 1, 23.9, -13.6, 452.4, -0.020, 0.028, 0.012
51237, 0, 1707.867, 0.98, 1, 23.9, -13.6, 452.6, -0.022, 0.026, 0.013
51238, 0, 1707.900, 0.98, 1, 23.8, -13.7, 452.2, -0.023, 0.026, 0.013
51239, 0, 1707.933, 0.98, 1, 23.7, -13.6, 452.1, -0.022, 0.026, 0.012
51240, 0, 1707.967, 0.98, 1, 23.6, -13.7, 452.2, -0.022, 0.029, 0.013
51241, 0, 1708.000, 0.98, 1, 23.6, -13.7, 451.8, -0.021, 0.029, 0.012
51242, 0, 1708.033, 0.98, 1, 23.5, -13.7, 452.0, -0.024, 0.031, 0.013
51243, 0, 1708.067, 0.98, 1, 23.3, -13.7, 452.1, -0.020, 0.031, 0.012
51244, 0, 1708.100, 0.98, 1, 23.4, -13.7, 452.7, -0.020, 0.032, 0.011
51245, 0, 1708.133, 0.98, 1, 23.3, -13.7, 452.8, -0.018, 0.034, 0.011
51246, 0, 1708.167, 0.98, 1, 23.3, -13.7, 453.5, -0.018, 0.033, 0.011
51247, 0, 1708.200, 0.98, 1, 23.3, -13.7, 453.4, -0.021, 0.034, 0.012
51248, 0, 1708.233, 0.98, 1, 23.2, -13.6, 453.8, -0.018, 0.034, 0.013
51249, 0, 1708.267, 0.98, 1, 23.1, -13.6, 452.6, -0.013, 0.036, 0.014
51250, 0, 1708.300, 0.98, 1, 23.0, -13.7, 453.1, -0.011, 0.033, 0.012
51251, 0, 1708.333, 0.98, 1, 22.8, -13.7, 453.1, -0.010, 0.035, 0.013
51252, 0, 1708.367, 0.98, 1, 22.4, -13.8, 452.0, -0.008, 0.039, 0.011
51253, 0, 1708.400, 0.98, 1, 22.2, -13.9, 452.9, -0.011, 0.039, 0.012
51254, 0, 1708.433, 0.98, 1, 22.0, -14.0, 453.2, -0.012, 0.045, 0.012
51255, 0, 1708.467, 0.98, 1, 22.1, -14.2, 453.7, -0.008, 0.046, 0.009
51256, 0, 1708.500, 0.98, 1, 21.8, -14.4, 455.8, -0.005, 0.057, 0.007
51257, 0, 1708.533, 0.98, 1, 21.7, -14.4, 455.8, -0.002, 0.058, 0.007
51258, 0, 1708.567, 0.98, 1, 21.4, -14.3, 455.2, 0.009, 0.064, 0.006
51259, 0, 1708.600, 0.98, 1, 21.3, -14.1, 454.3, 0.013, 0.065, 0.006
51260, 0, 1708.633, 0.98, 1, 21.2, -14.1, 454.1, 0.014, 0.066, 0.007
51261, 0, 1708.667, 0.98, 1, 20.9, -13.9, 453.7, 0.021, 0.068, 0.008
51262, 0, 1708.700, 0.98, 1, 20.8, -13.8, 453.1, 0.022, 0.067, 0.009
51263, 0, 1708.733, 0.98, 1, 20.3, -13.7, 454.8, 0.021, 0.082, 0.015
51264, 0, 1708.767, 0.98, 1, 20.2, -13.7, 455.1, 0.023, 0.083, 0.014
51265, 0, 1708.800, 0.98, 1, 19.8, -13.7, 455.0, 0.022, 0.094, 0.020
51266, 0, 1708.833, 0.98, 1, 19.8, -13.7, 455.1, 0.021, 0.093, 0.020
51267, 0, 1708.867, 0.98, 1, 19.6, -13.6, 454.5, 0.017, 0.095, 0.024
51268, 0, 1708.900, 0.98, 1, 19.6, -13.6, 454.5, 0.017, 0.093, 0.024
51269, 0, 1708.933, 0.98, 1, 19.6, -13.6, 454.6, 0.013, 0.093, 0.025
51270, 0, 1708.967, 0.98, 1, 19.6, -13.6, 455.2, 0.010, 0.092, 0.028
51271, 0, 1709.000, 0.98, 1, 19.5, -13.5, 455.2, 0.011, 0.098, 0.030
51272, 0, 1709.033, 0.98, 1, 19.6, -13.5, 455.3, 0.012, 0.093, 0.030
51273, 0, 1709.067, 0.98, 1, 19.7, -13.4, 455.0, 0.012, 0.092, 0.030
51274, 0, 1709.100, 0.98, 1, 20.0, -13.3, 454.7, 0.011, 0.083, 0.028
51275, 0, 1709.133, 0.98, 1, 20.1, -13.3, 454.0, 0.011, 0.082, 0.027
51276, 0, 1709.167, 0.98, 1, 20.4, -13.2, 453.6, 0.011, 0.076, 0.025
51277, 0, 1709.200, 0.98, 1, 20.5, -13.2, 453.6, 0.013, 0.076, 0.024
51278, 0, 1709.233, 0.98, 1, 20.5, -13.3, 454.4, 0.010, 0.077, 0.023
51279, 0, 1709.267, 0.98, 1, 20.7, -13.3, 454.2, 0.010, 0.072, 0.022
51280, 0, 1709.300, 0.98, 1, 20.9, -13.3, 453.9, 0.012, 0.068, 0.019
51281, 0, 1709.333, 0.98, 1, 21.1, -13.2, 453.5, 0.010, 0.061, 0.017
51282, 0, 1709.367, 0.98, 1, 21.1, -13.1, 453.6, 0.006, 0.061, 0.017
51283, 0, 1709.400, 0.98, 1, 21.3, -13.1, 453.7, 0.001, 0.055, 0.016
51284, 0, 1709.433, 0.98, 1, 21.4, -13.1, 453.5, 0.001, 0.053, 0.015
51285, 0, 1709.467, 0.98, 1, 21.5, -13.1, 453.9, -0.001, 0.052, 0.015
51286, 0, 1709.500, 0.98, 1, 21.5, -13.1, 453.9, -0.003, 0.050, 0.017
51287, 0, 1709.533, 0.98, 1, 21.7, -13.1, 453.4, -0.011, 0.044, 0.017
51288, 0, 1709.567, 0.98, 1, 21.6, -13.0, 453.7, -0.014, 0.045, 0.018
51289, 0, 1709.600, 0.98, 1, 21.5, -12.9, 453.0, -0.009, 0.050, 0.019
51290, 0, 1709.633, 0.98, 1, 21.5, -12.8, 452.3, -0.008, 0.049, 0.018
51291, 0, 1709.667, 0.98, 1, 21.4, -12.6, 450.3, -0.005, 0.047, 0.019
51292, 0, 1709.700, 0.98, 1, 21.6, -12.4, 450.9, -0.002, 0.048, 0.018
51293, 0, 1709.733, 0.98, 1, 21.8, -12.5, 452.6, -0.001, 0.050, 0.017
51294, 0, 1709.767, 0.98, 1, 21.8, -12.6, 452.7, 0.001, 0.051, 0.016
51295, 0, 1709.800, 0.98, 1, 21.8, -12.8, 452.6, 0.003, 0.051, 0.015
51296, 0, 1709.833, 0.98, 1, 21.7, -12.8, 452.3, 0.007, 0.051, 0.012
51297, 0, 1709.867, 0.98, 1, 21.7, -12.9, 451.2, 0.009, 0.051, 0.011
51298, 0, 1709.900, 0.98, 1, 21.7, -13.0, 451.2, 0.012, 0.052, 0.009
51299, 0, 1709.933, 0.98, 1, 21.6, -13.1, 452.3, 0.019, 0.053, 0.004
51300, 0, 1709.967, 0.98, 1, 21.6, -13.2, 451.7, 0.017, 0.053, 0.005
51301, 0, 1710.000, 0.98, 1, 21.6, -13.2, 451.9, 0.019, 0.052, 0.005
51302, 0, 1710.033, 0.98, 1, 21.6, -13.1, 451.9, 0.020, 0.051, 0.005
51303, 0, 1710.067, 0.98, 1, 21.6, -13.2, 452.8, 0.020, 0.052, 0.005
51304, 0, 1710.100, 0.98, 1, 21.7, -13.3, 453.3, 0.017, 0.052, 0.005
51305, 0, 1710.133, 0.98, 1, 21.8, -13.4, 453.8, 0.012, 0.050, 0.005
51306, 0, 1710.167, 0.98, 1, 21.8, -13.6, 452.5, 0.010, 0.049, 0.002
51307, 0, 1710.200, 0.98, 1, 21.9, -13.8, 453.1, 0.001, 0.047, 0.003
51308, 0, 1710.233, 0.98, 1, 22.1, -14.0, 452.3, -0.008, 0.042, 0.004
51309, 0, 1710.267, 0.98, 1, 22.2, -14.1, 452.6, -0.014, 0.043, 0.005
51310, 0, 1710.300, 0.98, 1, 22.4, -14.1, 451.5, -0.013, 0.039, 0.008
51311, 0, 1710.333, 0.98, 1, 22.5, -14.1, 451.2, -0.011, 0.036, 0.008
51312, 0, 1710.367, 0.98, 1, 22.8, -14.1, 452.2, -0.011, 0.032, 0.007
51313, 0, 1710.400, 0.98, 1, 22.9, -14.2, 452.6, -0.011, 0.030, 0.006
51314, 0, 1710.433, 0.98, 1, 22.9, -14.3, 452.4, -0.011, 0.031, 0.007
51315, 0, 1710.467, 0.98, 1, 22.9, -14.4, 452.2, -0.012, 0.031, 0.008
51316, 0, 1710.500, 0.98, 1, 22.8, -14.3, 452.1, -0.014, 0.032, 0.008
51317, 0, 1710.533, 0.98, 1, 22.8, -14.3, 451.9, -0.013, 0.033, 0.008
51318, 0, 1710.567, 0.98, 1, 22.8, -14.3, 451.5, -0.008, 0.035, 0.006
51319, 0, 1710.600, 0.98, 1, 22.8, -14.2, 450.4, -0.001, 0.039, 0.004
51320, 0, 1710.633, 0.98, 1, 22.8, -14.1, 450.0, 0.002, 0.041, 0.002
51321, 0, 1710.667, 0.98, 1, 22.9, -14.0, 450.1, 0.004, 0.039, 0.001
51322, 0, 1710.700, 0.98, 1, 22.9, -13.8, 448.6, 0.010, 0.039, 0.000
51323, 0, 1710.733, 0.98, 1, 22.7, -13.6, 446.3, 0.010, 0.037, 0.000
51324, 0, 1710.767, 0.98, 1, 22.6, -13.7, 447.9, 0.012, 0.039, 0.001
51325, 0, 1710.800, 0.98, 1, 22.6, -13.6, 448.1, 0.015, 0.036, 0.002
51326, 0, 1710.833, 0.98, 1, 22.4, -13.4, 446.7, 0.012, 0.036, 0.005
51327, 0, 1710.867, 0.98, 1, 22.0, -13.0, 445.4, 0.010, 0.038, 0.008
51328, 0, 1710.900, 0.98, 1, 21.9, -12.8, 445.5, 0.009, 0.036, 0.011
51329, 0, 1710.933, 0.98, 1, 21.7, -12.6, 445.8, 0.007, 0.032, 0.011
51330, 0, 1710.967, 0.98, 1, 21.5, -12.5, 446.0, -0.001, 0.036, 0.014
51331, 0, 1711.000, 0.98, 1, 21.6, -13.1, 447.5, -0.019, 0.032, 0.012
51332, 0, 1711.033, 0.98, 1, 21.6, -13.4, 448.4, -0.022, 0.034, 0.011
51333, 0, 1711.067, 0.98, 1, 21.6, -13.5, 449.4, -0.021, 0.036, 0.012
51334, 0, 1711.100, 0.98, 1, 21.5, -13.6, 449.6, -0.017, 0.038, 0.011
51335, 0, 1711.133, 0.98, 1, 21.5, -13.4, 449.5, -0.012, 0.038, 0.009
51336, 0, 1711.167, 0.98, 1, 21.6, -13.3, 449.3, -0.008, 0.039, 0.008
51337, 0, 1711.200, 0.98, 1, 21.5, -13.2, 448.8, -0.001, 0.039, 0.008
51338, 0, 1711.233, 0.98, 1, 21.5, -13.2, 448.9, 0.001, 0.040, 0.007
51339, 0, 1711.267, 0.98, 1, 21.5, -13.2, 449.1, 0.001, 0.038, 0.008
51340, 0, 1711.300, 0.98, 1, 21.5, -13.2, 449.9, 0.002, 0.037, 0.007
51341, 0, 1711.333, 0.98, 1, 21.5, -13.2, 449.6, 0.001, 0.038, 0.007
51342, 0, 1711.367, 0.98, 1, 21.5, -13.2, 449.8, -0.002, 0.038, 0.008
51343, 0, 1711.400, 0.98, 1, 21.5, -13.1, 449.7, -0.004, 0.038, 0.009
51344, 0, 1711.433, 0.98, 1, 21.5, -13.1, 449.5, -0.006, 0.038, 0.009
51345, 0, 1711.467, 0.98, 1, 21.5, -13.1, 449.9, -0.009, 0.037, 0.011
51346, 0, 1711.500, 0.98, 1, 21.6, -13.1, 450.6, -0.015, 0.034, 0.011
51347, 0, 1711.533, 0.98, 1, 21.6, -13.1, 450.4, -0.017, 0.034, 0.011
51348, 0, 1711.567, 0.98, 1, 21.6, -13.1, 450.0, -0.019, 0.033, 0.012
51349, 0, 1711.600, 0.98, 1, 21.5, -13.1, 449.5, -0.019, 0.033, 0.012
51350, 0, 1711.633, 0.98, 1, 21.5, -13.1, 449.4, -0.020, 0.033, 0.012
51351, 0, 1711.667, 0.98, 1, 21.5, -13.1, 449.8, -0.020, 0.033, 0.012
51352, 0, 1711.700, 0.98, 1, 21.4, -13.1, 449.8, -0.021, 0.035, 0.012
51353, 0, 1711.733, 0.98, 1, 21.4, -13.2, 450.3, -0.019, 0.035, 0.012
51354, 0, 1711.767, 0.98, 1, 21.4, -13.2, 450.3, -0.020, 0.035, 0.012
51355, 0, 1711.800, 0.98, 1, 21.5, -13.2, 450.6, -0.019, 0.035, 0.011
51356, 0, 1711.833, 0.98, 1, 21.5, -13.3, 451.0, -0.020, 0.035, 0.011
51357, 0, 1711.867, 0.98, 1, 21.5, -13.4, 450.8, -0.021, 0.035, 0.010
51358, 0, 1711.900, 0.98, 1, 21.6, -13.6, 452.0, -0.020, 0.035, 0.010
51359, 0, 1711.933, 0.98, 1, 21.7, -13.6, 451.3, -0.019, 0.032, 0.010
51360, 0, 1711.967, 0.98, 1, 21.7, -13.6, 451.3, -0.020, 0.033, 0.010
51361, 0, 1712.000, 0.98, 1, 21.7, -13.5, 451.7, -0.017, 0.034, 0.010
51362, 0, 1712.033, 0.98, 1, 21.7, -13.4, 451.4, -0.015, 0.034, 0.010
51363, 0, 1712.067, 0.98, 1, 21.9, -13.4, 452.0, -0.016, 0.032, 0.009
51364, 0, 1712.100, 0.98, 1, 21.9, -13.4, 452.0, -0.014, 0.033, 0.009
51365, 0, 1712.133, 0.98, 1, 22.0, -13.4, 451.5, -0.019, 0.032, 0.009
51366, 0, 1712.167, 0.98, 1, 22.1, -13.4, 451.4, -0.021, 0.031, 0.010
51367, 0, 1712.200, 0.98, 1, 22.1, -13.4, 451.8, -0.020, 0.030, 0.010
51368, 0, 1712.233, 0.98, 1, 22.3, -13.5, 453.6, -0.023, 0.031, 0.011
51369, 0, 1712.267, 0.98, 1, 22.2, -13.5, 453.8, -0.022, 0.032, 0.012
51370, 0, 1712.300, 0.98, 1, 22.3, -13.5, 453.7, -0.023, 0.032, 0.011
51371, 0, 1712.333, 0.98, 1, 22.3, -13.5, 453.6, -0.022, 0.031, 0.011
51372, 0, 1712.367, 0.98, 1, 22.3, -13.5, 453.7, -0.025, 0.030, 0.012
51373, 0, 1712.400, 0.98, 1, 22.2, -13.5, 454.0, -0.028, 0.030, 0.011
51374, 0, 1712.433, 0.98, 1, 22.1, -13.4, 453.5, -0.026, 0.029, 0.011
51375, 0, 1712.467, 0.98, 1, 22.1, -13.4, 453.3, -0.026, 0.029, 0.011
51376, 0, 1712.500, 0.98, 1, 22.1, -13.4, 453.3, -0.025, 0.030, 0.011
51377, 0, 1712.533, 0.98, 1, 22.0, -13.4, 452.3, -0.023, 0.029, 0.011
51378, 0, 1712.567, 0.98, 1, 22.0, -13.3, 450.8, -0.023, 0.029, 0.011
51379, 0, 1712.600, 0.98, 1, 22.0, -13.3, 451.5, -0.024, 0.028, 0.011
51380, 0, 1712.633, 0.98, 1, 21.9, -13.3, 452.2, -0.025, 0.032, 0.012
51381, 0, 1712.667, 0.98, 1, 21.9, -13.3, 452.0, -0.024, 0.032, 0.012
51382, 0, 1712.700, 0.98, 1, 21.9, -13.3, 451.7, -0.024, 0.031, 0.012
51383, 0, 1712.733, 0.98, 1, 21.9, -13.2, 451.5, -0.022, 0.031, 0.012
51384, 0, 1712.767, 0.98, 1, 21.9, -13.2, 452.1, -0.023, 0.030, 0.012
51385, 0, 1712.800, 0.98, 1, 21.9, -13.3, 451.9, -0.023, 0.029, 0.012
51386, 0, 1712.833, 0.98, 1, 21.9, -13.2, 452.3, -0.023, 0.029, 0.011
51387, 0, 1712.867, 0.98, 1, 22.0, -13.2, 452.0, -0.024, 0.026, 0.011
51388, 0, 1712.900, 0.98, 1, 22.0, -13.2, 452.5, -0.027, 0.027, 0.011
51389, 0, 1712.933, 0.98, 1, 21.9, -13.1, 449.5, -0.023, 0.027, 0.012
51390, 0, 1712.967, 0.98, 1, 22.1, -13.0, 452.0, -0.028, 0.028, 0.013
51391, 0, 1713.000, 0.98, 1, 22.1, -13.0, 451.8, -0.030, 0.028, 0.015
51392, 0, 1713.033, 0.98, 1, 22.0, -12.9, 450.6, -0.031, 0.027, 0.016
51393, 0, 1713.067, 0.98, 1, 21.9, -13.0, 449.8, -0.030, 0.026, 0.016
51394, 0, 1713.100, 0.98, 1, 21.9, -13.0, 449.7, -0.031, 0.027, 0.015
51395, 0, 1713.133, 0.98, 1, 21.8, -13.0, 448.8, -0.029, 0.026, 0.013
51396, 0, 1713.167, 0.98, 1, 21.8, -13.0, 448.7, -0.029, 0.026, 0.012
51397, 0, 1713.200, 0.98, 1, 21.8, -13.1, 448.0, -0.026, 0.027, 0.010
51398, 0, 1713.233, 0.98, 1, 21.7, -13.1, 448.0, -0.025, 0.027, 0.011
51399, 0, 1713.267, 0.98, 1, 21.7, -13.1, 448.3, -0.025, 0.028, 0.012
51400, 0, 1713.300, 0.98, 1, 21.7, -13.1, 448.2, -0.026, 0.027, 0.012
51401, 0, 1713.333, 0.98, 1, 21.7, -13.1, 448.4, -0.027, 0.028, 0.012
51402, 0, 1713.367, 0.98, 1, 21.7, -13.1, 448.5, -0.026, 0.028, 0.011
51403, 0, 1713.400, 0.98, 1, 21.7, -13.1, 448.9, -0.025, 0.029, 0.010
51404, 0, 1713.433, 0.98, 1, 21.7, -13.1, 448.9, -0.024, 0.030, 0.010
51405, 0, 1713.467, 0.98, 1, 21.7, -13.2, 449.3, -0.023, 0.029, 0.009
51406, 0, 1713.500, 0.98, 1, 21.7, -13.2, 449.5, -0.024, 0.029, 0.009
51407, 0, 1713.533, 0.98, 1, 21.7, -13.3, 451.7, -0.025, 0.031, 0.009
51408, 0, 1713.567, 0.98, 1, 21.7, -13.2, 451.8, -0.026, 0.029, 0.009
51409, 0, 1713.600, 0.98, 1, 21.7, -13.3, 452.4, -0.026, 0.031, 0.010
51410, 0, 1713.633, 0.98, 1, 21.7, -13.3, 452.1, -0.026, 0.031, 0.009
51411, 0, 1713.667, 0.98, 1, 21.6, -13.4, 452.6, -0.028, 0.031, 0.010
51412, 0, 1713.700, 0.98, 1, 21.6, -13.4, 452.7, -0.028, 0.031, 0.010
51413, 0, 1713.733, 0.98, 1, 21.7, -13.4, 452.5, -0.027, 0.029, 0.010
51414, 0, 1713.767, 0.98, 1, 21.7, -13.4, 452.6, -0.027, 0.030, 0.010
51415, 0, 1713.800, 0.98, 1, 21.7, -13.4, 450.9, -0.026, 0.030, 0.010
51416, 0, 1713.833, 0.98, 1, 21.7, -13.5, 451.1, -0.027, 0.031, 0.010
51417, 0, 1713.867, 0.98, 1, 21.7, -13.6, 451.4, -0.027, 0.030, 0.011
51418, 0, 1713.900, 0.98, 1, 21.7, -13.6, 451.7, -0.030, 0.031, 0.011
51419, 0, 1713.933, 0.98, 1, 21.7, -13.7, 451.9, -0.028, 0.030, 0.011
51420, 0, 1713.967, 0.98, 1, 21.7, -13.7, 452.3, -0.030, 0.030, 0.011
51421, 0, 1714.000, 0.98, 1, 21.8, -13.8, 452.6, -0.029, 0.032, 0.009
51422, 0, 1714.033, 0.98, 1, 21.8, -13.8, 452.5, -0.029, 0.032, 0.009
51423, 0, 1714.067, 0.98, 1, 21.8, -13.7, 453.5, -0.030, 0.033, 0.008
51424, 0, 1714.100, 0.98, 1, 21.8, -13.6, 453.4, -0.029, 0.032, 0.009
51425, 0, 1714.133, 0.98, 1, 21.8, -13.6, 453.7, -0.026, 0.033, 0.008
51426, 0, 1714.167, 0.98, 1, 21.6, -13.5, 451.1, -0.023, 0.033, 0.009
51427, 0, 1714.200, 0.98, 1, 21.6, -13.5, 451.0, -0.023, 0.033, 0.009
51428, 0, 1714.233, 0.98, 1, 21.6, -13.5, 451.0, -0.024, 0.031, 0.010
51429, 0, 1714.267, 0.98, 1, 21.6, -13.5, 451.0, -0.025, 0.031, 0.010
51430, 0, 1714.300, 0.98, 1, 21.6, -13.4, 451.0, -0.026, 0.031, 0.010
51431, 0, 1714.333, 0.98, 1, 21.6, -13.5, 450.9, -0.027, 0.031, 0.010
51432, 0, 1714.367, 0.98, 1, 21.6, -13.4, 451.0, -0.027, 0.031, 0.010
51433, 0, 1714.400, 0.98, 1, 21.5, -13.5, 451.6, -0.027, 0.030, 0.011
51434, 0, 1714.433, 0.98, 1, 21.5, -13.4, 451.6, -0.025, 0.030, 0.011
51435, 0, 1714.467, 0.98, 1, 21.5, -13.4, 451.6, -0.024, 0.030, 0.010
51436, 0, 1714.500, 0.98, 1, 21.5, -13.4, 451.5, -0.025, 0.029, 0.010
51437, 0, 1714.533, 0.98, 1, 21.6, -13.4, 451.3, -0.025, 0.029, 0.010
51438, 0, 1714.567, 0.98, 1, 21.5, -13.4, 450.8, -0.025, 0.030, 0.010
51439, 0, 1714.600, 0.98, 1, 21.5, -13.3, 450.4, -0.027, 0.030, 0.011
51440, 0, 1714.633, 0.98, 1, 21.6, -13.3, 450.6, -0.026, 0.029, 0.013
51441, 0, 1714.667, 0.98, 1, 21.6, -13.3, 450.9, -0.026, 0.030, 0.014
51442, 0, 1714.700, 0.98, 1, 21.6, -13.3, 451.0, -0.027, 0.030, 0.014
51443, 0, 1714.733, 0.98, 1, 21.6, -13.3, 450.7, -0.026, 0.029, 0.014
51444, 0, 1714.767, 0.98, 1, 21.7, -13.3, 452.1, -0.027, 0.029, 0.014
51445, 0, 1714.800, 0.98, 1, 21.8, -13.3, 452.1, -0.026, 0.029, 0.013
51446, 0, 1714.833, 0.98, 1, 21.8, -13.4, 452.2, -0.027, 0.029, 0.013
51447, 0, 1714.867, 0.98, 1, 21.8, -13.3, 452.1, -0.027, 0.030, 0.012
51448, 0, 1714.900, 0.98, 1, 21.9, -13.4, 452.3, -0.029, 0.028, 0.012
51449, 0, 1714.933, 0.98, 1, 21.9, -13.4, 453.3, -0.031, 0.028, 0.013
51450, 0, 1714.967, 0.98, 1, 21.9, -13.4, 453.4, -0.031, 0.028, 0.013
51451, 0, 1715.000, 0.98, 1, 22.0, -13.5, 453.2, -0.030, 0.028, 0.012
51452, 0, 1715.033, 0.98, 1, 21.9, -13.5, 452.9, -0.030, 0.029, 0.012
51453, 0, 1715.067, 0.98, 1, 21.9, -13.5, 452.8, -0.030, 0.029, 0.012
51454, 0, 1715.100, 0.98, 1, 22.0, -13.5, 452.9, -0.032, 0.028, 0.012
51455, 0, 1715.133, 0.98, 1, 22.0, -13.5, 452.7, -0.033, 0.028, 0.013
51456, 0, 1715.167, 0.98, 1, 22.1, -13.6, 452.7, -0.031, 0.028, 0.012
51457, 0, 1715.200, 0.98, 1, 22.2, -13.6, 453.0, -0.030, 0.025, 0.011
51458, 0, 1715.233, 0.98, 1, 22.2, -13.6, 452.4, -0.031, 0.027, 0.011
51459, 0, 1715.267, 0.98, 1, 22.4, -13.8, 452.9, -0.030, 0.029, 0.010
51460, 0, 1715.300, 0.98, 1, 22.4, -13.8, 453.3, -0.032, 0.030, 0.011
51461, 0, 1715.333, 0.98, 1, 22.4, -13.8, 453.4, -0.031, 0.031, 0.011
51462, 0, 1715.367, 0.98, 1, 22.6, -13.9, 453.7, -0.035, 0.027, 0.010
51463, 0, 1715.400, 0.98, 1, 22.8, -13.9, 454.3, -0.037, 0.024, 0.010
51464, 0, 1715.433, 0.98, 1, 23.0, -13.9, 452.8, -0.036, 0.025, 0.012
51465, 0, 1715.467, 0.98, 1, 23.2, -14.0, 455.3, -0.040, 0.026, 0.014
51466, 0, 1715.500, 0.98, 1, 23.4, -14.2, 454.8, -0.033, 0.029, 0.013
51467, 0, 1715.533, 0.98, 1, 23.7, -14.7, 455.6, -0.034, 0.029, 0.010
51468, 0, 1715.567, 0.98, 1, 23.7, -15.2, 454.6, -0.036, 0.031, 0.008
51469, 0, 1715.600, 0.98, 1, 23.7, -15.4, 454.2, -0.032, 0.032, 0.007
51470, 0, 1715.633, 0.98, 1, 23.5, -15.7, 454.1, -0.032, 0.036, 0.009
51471, 0, 1715.667, 0.98, 1, 23.5, -16.0, 454.8, -0.029, 0.036, 0.009
51472, 0, 1715.700, 0.98, 1, 23.5, -16.2, 456.4, -0.033, 0.036, 0.011
